,type_relation,source,id,type_token,text
791,Condition triggering an action,token-cl4gbj18c00kd356ff0qbbqq1,token-cl4gbj18c00kd356ff0qbbqq1,triggering_condition_phrase,"Upon such termination,"
792,Condition triggering an action,token-cl4gbpngq00uj356fzud7ka6z,token-cl4gbpngq00uj356fzud7ka6z,triggering_condition_phrase,"Upon the occurrence of the Termination Date,"
793,Condition triggering an action,token-cl4gcvuyj001e356f0bmzflv1,token-cl4gcvuyj001e356f0bmzflv1,triggering_condition_phrase,"In the event of any termination of this Agreement prior to the Separation,"
794,Condition triggering an action,token-cl4gd9y3z0002356fj2e6vv6w,token-cl4gd9y3z0002356fj2e6vv6w,triggering_condition_phrase,"If your Service terminates for any reason,"
795,Condition triggering an action,token-cl4ge7tb6001j356fq9ymc4f4,token-cl4ge7tb6001j356fq9ymc4f4,triggering_condition_phrase,"if in the opinion of the Purchasers (acting in good faith) (i) there shall have been a change, whether or not foreseeable at the date of this Agreement, in national or international financial, political or economic conditions or currency exchange rates or exchange controls as would in its view be likely to prejudice materially the ability of a party to comply with its obligations under any of the Transaction Agreements; (ii) a general moratorium shall have been declared by either U.S. federal or New York state authorities or a material disruption in commercial banking or securities settlement or clearance services in the United States shall have occurred; (iii) an event or circumstance giving rise to a Material Adverse Effect has occurred or arisen after the date of this Agreement and is continuing; (iv) the Company or any Guarantor shall have failed, refused or been unable to perform any agreement or covenant on its part to be performed under this Agreement when and as required; (v) there is an outbreak or escalation of hostilities or national or international calamity or act of terrorism on or after the date of this Agreement, or if there has been a declaration of a national emergency or war or other national or international calamity or crisis (economic, political, financial or otherwise), in each case which affects the U.S. or international markets, making it, in the Purchaser's judgment, impracticable to proceed with the issuance or delivery of the Notes on the terms and in the manner contemplated herein or (vi) all of the conditions listed in subsection 2.3 of this Agreement shall not have been fully satisfied within sixty (60) days following the date of this Agreement,"
796,Condition triggering an action,token-cl4gegu1b005p356fjqeyp413,token-cl4gegu1b005p356fjqeyp413,time_sensitive_condition_phrase,if the Closing has not been consummated by the third Trading Day following the date of this Agreement;
797,Condition triggering an action,token-cl4gfmh5l00dz356fo5z55v3o,token-cl4gfmh5l00dz356fo5z55v3o,triggering_condition_phrase,"If Executive's employment is terminated, during either the initial or additional retention period, by Kimball or its successor without Cause or by Executive for Good Reason,"
798,Condition triggering an action,token-cl4gfpgps00gf356fo6wm32k6,token-cl4gfpgps00gf356fo6wm32k6,triggering_condition_phrase,upon the mutual agreement of the Stockholders.
799,Condition triggering an action,token-cl4gfttjq00i5356f9dkclp2b,token-cl4gfttjq00i5356f9dkclp2b,triggering_condition_phrase,until the termination of the Executive’s employment with the Company as provided below.
800,Condition triggering an action,token-cl4ifsfb000be356fhfo5qd29,token-cl4ifsfb000be356fhfo5qd29,triggering_condition_phrase,"If the Grantee ceases to provide any services to the Company or its affiliates as officer, director, employee or consultant, for any reason before the date that the Company Performance Goals have been met (the “Termination Date”),"
801,Condition triggering an action,token-cl4igk36y000h356f5ob3lfyg,token-cl4igk36y000h356f5ob3lfyg,triggering_condition_phrase,"(i) upon the earlier to occur of (A) such time as the Investor and its Affiliates cease to hold or beneficially own Equity Securities that in the aggregate constitute beneficial ownership of at least 5% of the Equity Securities then outstanding and (B) the effective date of a written agreement of the parties hereto terminating this Agreement, and (ii) with respect to each Principal Stockholder (but not as to its transferees), as of the date that it and its Affiliates cease to hold or beneficially own Equity Securities that in the aggregate constitute beneficial ownership of at least 5% of the Equity Securities then outstanding"
802,Condition triggering an action,token-cl4igm9m1005x356fakysf17c,token-cl4igm9m1005x356fakysf17c,triggering_condition_phrase,"if the Closing has not occurred by September 30, 2018;"
803,Condition triggering an action,token-cl4ignfw1008h356fbu91qy1p,token-cl4ignfw1008h356fbu91qy1p,triggering_condition_phrase,if the failure of the Closing to occur is due to the failure of Buyer to satisfy any of the conditions set forth in Section 5.1 
804,Condition triggering an action,token-cl4igoc8900b7356fywdk1327,token-cl4igoc8900b7356fywdk1327,triggering_condition_phrase,if the failure of the Closing to occur is due to the failure of the Company to satisfy any of the conditions set forth in Section 5.2
805,Condition triggering an action,token-cl4igoun000de356fhk2vu30g,token-cl4igoun000de356fhk2vu30g,triggering_condition_phrase,"If this Agreement is terminated,"
806,Condition triggering an action,token-cl4igufli00gq356fn7kkuv9h,token-cl4igufli00gq356fn7kkuv9h,time_sensitive_condition_phrase,upon the Termination Date
807,Condition triggering an action,token-cl4igzdjx00l9356fjot42d2r,token-cl4igzdjx00l9356fjot42d2r,triggering_condition_phrase,unless Executive would be considered to have incurred a “separation from service” from the Company within the meaning of Section 409A of the Code.
808,Condition triggering an action,token-cl4ih6y0a00ys356f5rmprs6w,token-cl4ih6y0a00ys356f5rmprs6w,triggering_condition_phrase,"Upon the occurrence of any Forbearance Event of Default,"
809,Condition triggering an action,token-cl4ih6hxu00ym356fkf3hpnyd,token-cl4ih6hxu00ym356fkf3hpnyd,triggering_condition_phrase,"Upon the occurrence of any Forbearance Event of Default,"
810,Condition triggering an action,token-cl4ihbp57013d356ftci86i83,token-cl4ihbp57013d356ftci86i83,triggering_condition_phrase,"In the event of a Qualifying Termination,"
811,Condition triggering an action,token-cl4ihda1c0169356flldkozcv,token-cl4ihda1c0169356flldkozcv,triggering_condition_phrase,"In the event of a Termination (other than a Qualifying Termination), including by action of the Manager (other than as a result of the breach by the Company of the Management Agreement) or by action of the Company as a result of the breach by the Manager of the Management Agreement,"
812,Condition triggering an action,token-cl4ihk6b201dp356fuiu1ootx,token-cl4ihk6b201dp356fuiu1ootx,triggering_condition_phrase,"If your Service with the Company and its Subsidiaries or Affiliates terminates for any reason (except in the case of death or Disability, as defined in the French Subplan) prior to the satisfaction of the vesting conditions set forth in the Vesting Schedule of the Notice,"
813,Condition triggering an action,token-cl4ihm42d01g7356flbn2kuqf,token-cl4ihm42d01g7356flbn2kuqf,triggering_condition_phrase,"After the termination of all of the Commitments, when no LC Outstandings exist and when all Loans and other Obligations (other than unasserted indemnity obligations) have been paid in full,"
814,Condition triggering an action,token-cl4iim4tj0007356fxo83yr4l,token-cl4iim4tj0007356fxo83yr4l,time_sensitive_condition_phrase,"In the event that the First Closing shall not have occurred with respect to the Buyers on or before July 22, 2016 (subject to a fifteen day extension upon the mutual agreement of the Company and the Placement Agent) due to the Company’s or the Buyer’s failure to satisfy the conditions set forth in Sections 5 and 6 above (and the non-breaching party’s failure to waive such unsatisfied condition(s)), "
815,Condition triggering an action,token-cl4ik17sn00a3356fklduo5c2,token-cl4ik17sn00a3356fklduo5c2,modifying_condition_phrase,"upon receipt of written instructions signed by the Company and Lead Investor,"
816,Condition triggering an action,token-cl4ik2trq00c3356fbmjwkz1p,token-cl4ik2trq00c3356fbmjwkz1p,triggering_condition_phrase,"Upon receipt of the Escrow Funds,"
817,Condition triggering an action,token-cl4ikkb4h00fy356fvg0rt2cq,token-cl4ikkb4h00fy356fvg0rt2cq,time_sensitive_condition_phrase,"if the Purchaser’s applicable Closing has not been consummated on or before November 30, 2017 for the Closing;"
818,Condition triggering an action,token-cl4ikmudc00jd356fqrzo6s68,token-cl4ikmudc00jd356fqrzo6s68,triggering_condition_phrase,"until indefeasible payment in full of the Guarantied Obligations and the other Obligations and the termination or cancellation of the Loan Agreement in accordance with its terms or, as to any Guarantor, until such Guarantor is released in accordance with Section 7.12(b) of the Loan Agreement."
819,Condition triggering an action,token-cl4ikr3ke00m2356ffhmqjauk,token-cl4ikr3ke00m2356ffhmqjauk,triggering_condition_phrase,"when all of the Assets, after payment of or due provision for all debts, liabilities and obligations of the Company, shall have been distributed to the Members in the manner provided for in this Article 10 and the Formation Certificate shall have been canceled, or such other documents required under the Delaware Act to be executed and filed with the Secretary of State of the State of Delaware have been so executed and filed, in the manner required by the Delaware Act."
820,Condition triggering an action,token-cl4im5w2d00sb356fylbv75jv,token-cl4im5w2d00sb356fylbv75jv,triggering_condition_phrase,"if the failure of Closing to occur on or prior to such dates results primarily from such party itself having materially breached any representation, warranty or covenant contained in this Agreement."
